Index,Step,Loop1,Loop2,Action,Model,Step Time(ms),Total Time(ms),Voltage(mV),Current(mA),Power(W),Temperature(C),mAh,Wh,DCIR,Ch Status,Ext.Dev.Status,HPPC
77,20,L0,L0,DISCHARGE,CC,182300,2010000,3111.360,1348.997,4.19721530592,23.5,68.320,0.214095,,@RUN
78,20,L0,L0,DISCHARGE,CC,182400,2010100,3111.360,1349.304,4.19817049344,23.5,68.357,0.214211,,@RUN
79,20,L0,L0,DISCHARGE,CC,182500,2010200,3110.855,1349.304,4.19748909492,23.5,68.397,0.214333,,@RUN
80,20,L0,L0,DISCHARGE,CC,182600,2010300,3111.360,1348.997,4.19721530592,23.5,68.432,0.214444,,@RUN
81,20,L0,L0,DISCHARGE,CC,182700,2010400,3111.360,1349.304,4.19817049344,23.5,68.469,0.214560,,@RUN
82,20,L0,L0,DISCHARGE,CC,182800,2010500,3110.855,1348.997,4.196534062435,23.5,68.507,0.214676,,@RUN
83,20,L0,L0,DISCHARGE,CC,182900,2010600,3110.855,1349.304,4.19748909492,23.5,68.544,0.214793,,@RUN
84,20,L0,L0,DISCHARGE,CC,183000,2010700,3111.360,1348.997,4.19721530592,23.5,68.582,0.214909,,@RUN
85,20,L0,L0,DISCHARGE,CC,183100,2010800,3110.855,1349.304,4.19748909492,23.5,68.621,0.215031,,@RUN
86,20,L0,L0,DISCHARGE,CC,183200,2010900,3110.855,1349.304,4.19748909492,23.5,68.659,0.215148,,@RUN
87,20,L0,L0,DISCHARGE,CC,183300,2011000,3111.360,1348.997,4.19721530592,23.5,68.696,0.215265,,@RUN
88,20,L0,L0,DISCHARGE,CC,183400,2011100,3110.855,1349.304,4.19748909492,23.5,68.734,0.215382,,@RUN
89,20,L0,L0,DISCHARGE,CC,183500,2011200,3110.855,1349.304,4.19748909492,23.5,68.771,0.215497,,@RUN
90,20,L0,L0,DISCHARGE,CC,183600,2011300,3110.855,1349.304,4.19748909492,23.5,68.807,0.215609,,@RUN
91,20,L0,L0,DISCHARGE,CC,183700,2011400,3110.855,1348.997,4.196534062435,23.5,68.846,0.215732,,@RUN
92,20,L0,L0,DISCHARGE,CC,183800,2011500,3110.855,1348.997,4.196534062435,23.5,68.883,0.215846,,@RUN
93,20,L0,L0,DISCHARGE,CC,183900,2011600,3110.855,1349.304,4.19748909492,23.5,68.920,0.215963,,@RUN
94,20,L0,L0,DISCHARGE,CC,184000,2011700,3110.855,1349.304,4.19748909492,23.5,68.958,0.216079,,@RUN
95,20,L0,L0,DISCHARGE,CC,184100,2011800,3110.855,1349.304,4.19748909492,23.5,68.995,0.216194,,@RUN
96,20,L0,L0,DISCHARGE,CC,184200,2011900,3110.855,1349.304,4.19748909492,23.5,69.032,0.216311,,@RUN
97,20,L0,L0,DISCHARGE,CC,184300,2012000,3110.855,1349.304,4.19748909492,23.5,69.070,0.216427,,@RUN
